RLDNR,RBUKRS,GJAHR,BELNR,DOCLN,RYEAR,POPER,BUDAT,BLDAT,BLART,RACCT,RCNTR,PRCTR,DRCRK,RWCUR,HSL,WSL,USNAM,STBLG
0L,3000,2024,0000104421,000002,2024,010,2024-10-09,2024-10-02,KR,160000,,P300001,H,INR,-49795.06,-49795.06,USER022,
0L,3000,2024,0000104422,000001,2024,010,2024-10-02,2024-09-27,KR,700000,30000005,P300001,S,INR,10192.38,10192.38,USER032,
0L,3000,2024,0000104422,000002,2024,010,2024-10-02,2024-09-27,KR,160000,,P300001,H,INR,-10192.38,-10192.38,USER032,
0L,3000,2024,0000104423,000001,2024,010,2024-10-14,2024-10-14,KR,700000,30000005,P300001,S,INR,35221.5,35221.5,USER037,
0L,3000,2024,0000104423,000002,2024,010,2024-10-14,2024-10-14,KR,160000,,P300001,H,INR,-35221.5,-35221.5,USER037,
0L,3000,2024,0000104424,000001,2024,010,2024-10-10,2024-09-29,KR,710000,30000005,P300001,S,INR,21879.91,21879.91,USER007,
0L,3000,2024,0000104424,000002,2024,010,2024-10-10,2024-09-29,KR,160000,,P300001,H,INR,-21879.91,-21879.91,USER007,
0L,3000,2024,0000104425,000001,2024,010,2024-10-01,2024-09-21,KR,710000,30000005,P300001,S,INR,642798.38,642798.38,USER034,
0L,3000,2024,0000104425,000002,2024,010,2024-10-01,2024-09-21,KR,160000,,P300001,H,INR,-642798.38,-642798.38,USER034,
0L,3000,2024,0000104426,000001,2024,010,2024-10-08,2024-09-30,KR,710000,30000005,P300001,S,INR,148781.15,148781.15,USER034,
0L,3000,2024,0000104426,000002,2024,010,2024-10-08,2024-09-30,KR,160000,,P300001,H,INR,-148781.15,-148781.15,USER034,
0L,3000,2024,0000104427,000001,2024,010,2024-10-31,2024-10-29,KR,710000,30000005,P300001,S,INR,104256.3,104256.3,USER032,
0L,3000,2024,0000104427,000002,2024,010,2024-10-31,2024-10-29,KR,160000,,P300001,H,INR,-104256.3,-104256.3,USER032,
0L,3000,2024,0000104428,000001,2024,010,2024-10-21,2024-10-20,KR,710000,30000005,P300001,S,INR,107825.79,107825.79,USER012,
0L,3000,2024,0000104428,000002,2024,010,2024-10-21,2024-10-20,KR,160000,,P300001,H,INR,-107825.79,-107825.79,USER012,
0L,3000,2024,0000104429,000001,2024,010,2024-10-30,2024-10-25,KR,710000,30000005,P300001,S,INR,82513.93,82513.93,USER016,
0L,3000,2024,0000104429,000002,2024,010,2024-10-30,2024-10-25,KR,160000,,P300001,H,INR,-82513.93,-82513.93,USER016,
0L,3000,2024,0000104430,000001,2024,010,2024-10-07,2024-10-04,KR,710000,30000005,P300001,S,INR,283892.3,283892.3,USER020,
0L,3000,2024,0000104430,000002,2024,010,2024-10-07,2024-10-04,KR,160000,,P300001,H,INR,-283892.3,-283892.3,USER020,
0L,3000,2024,0000104431,000001,2024,010,2024-10-31,2024-10-30,KR,710000,30000005,P300001,S,INR,52103.23,52103.23,USER029,
0L,3000,2024,0000104431,000002,2024,010,2024-10-31,2024-10-30,KR,160000,,P300001,H,INR,-52103.23,-52103.23,USER029,
0L,3000,2024,0000104432,000001,2024,010,2024-10-31,2024-10-26,KR,710000,30000005,P300001,S,INR,570.03,570.03,USER023,
0L,3000,2024,0000104432,000002,2024,010,2024-10-31,2024-10-26,KR,160000,,P300001,H,INR,-570.03,-570.03,USER023,
0L,3000,2024,0000104433,000001,2024,010,2024-10-31,2024-10-25,SA,600000,30000005,P300001,S,INR,26672.55,26672.55,USER025,
0L,3000,2024,0000104433,000002,2024,010,2024-10-31,2024-10-25,SA,170000,,P300001,H,INR,-26672.55,-26672.55,USER025,
0L,3000,2024,0000104434,000001,2024,010,2024-10-11,2024-10-11,SA,600000,30000005,P300001,S,INR,344069.36,344069.36,USER009,
0L,3000,2024,0000104434,000002,2024,010,2024-10-11,2024-10-11,SA,170000,,P300001,H,INR,-344069.36,-344069.36,USER009,
0L,3000,2024,0000104435,000001,2024,010,2024-10-31,2024-10-23,SA,600000,30000005,P300001,S,INR,819954.18,819954.18,USER011,
0L,3000,2024,0000104435,000002,2024,010,2024-10-31,2024-10-23,SA,170000,,P300001,H,INR,-819954.18,-819954.18,USER011,
0L,3000,2024,0000104436,000001,2024,010,2024-10-11,2024-10-09,SA,600000,30000005,P300001,S,INR,6182.41,6182.41,USER014,
0L,3000,2024,0000104436,000002,2024,010,2024-10-11,2024-10-09,SA,170000,,P300001,H,INR,-6182.41,-6182.41,USER014,
0L,3000,2024,0000104437,000001,2024,010,2024-10-29,2024-10-18,SA,600000,30000005,P300001,S,INR,308328.62,308328.62,USER015,
0L,3000,2024,0000104437,000002,2024,010,2024-10-29,2024-10-18,SA,170000,,P300001,H,INR,-308328.62,-308328.62,USER015,
0L,3000,2024,0000104438,000001,2024,010,2024-10-28,2024-10-23,SA,600000,30000005,P300001,S,INR,86419.88,86419.88,USER030,
0L,3000,2024,0000104438,000002,2024,010,2024-10-28,2024-10-23,SA,170000,,P300001,H,INR,-86419.88,-86419.88,USER030,
0L,3000,2024,0000104439,000001,2024,010,2024-10-29,2024-10-24,SA,600000,30000005,P300001,S,INR,38896.8,38896.8,USER029,
0L,3000,2024,0000104439,000002,2024,010,2024-10-29,2024-10-24,SA,170000,,P300001,H,INR,-38896.8,-38896.8,USER029,
0L,3000,2024,0000104440,000001,2024,010,2024-10-30,2024-10-30,SA,600000,30000005,P300001,S,INR,6975.33,6975.33,USER034,
0L,3000,2024,0000104440,000002,2024,010,2024-10-30,2024-10-30,SA,170000,,P300001,H,INR,-6975.33,-6975.33,USER034,
0L,3000,2024,0000104441,000001,2024,010,2024-10-24,2024-10-20,SA,620000,30000005,P300001,S,INR,23007.52,23007.52,USER012,
0L,3000,2024,0000104441,000002,2024,010,2024-10-24,2024-10-20,SA,170000,,P300001,H,INR,-23007.52,-23007.52,USER012,
0L,3000,2024,0000104442,000001,2024,010,2024-10-31,2024-10-23,SA,620000,30000005,P300001,S,INR,10705.8,10705.8,USER024,
0L,3000,2024,0000104442,000002,2024,010,2024-10-31,2024-10-23,SA,170000,,P300001,H,INR,-10705.8,-10705.8,USER024,
0L,3000,2024,0000104443,000001,2024,010,2024-10-23,2024-10-12,SA,620000,30000005,P300001,S,INR,4401.45,4401.45,USER020,
0L,3000,2024,0000104443,000002,2024,010,2024-10-23,2024-10-12,SA,170000,,P300001,H,INR,-4401.45,-4401.45,USER020,
0L,3000,2024,0000104444,000001,2024,010,2024-10-05,2024-09-29,SA,620000,30000005,P300001,S,INR,75718.73,75718.73,USER028,
0L,3000,2024,0000104444,000002,2024,010,2024-10-05,2024-09-29,SA,170000,,P300001,H,INR,-75718.73,-75718.73,USER028,
0L,3000,2024,0000104445,000001,2024,010,2024-10-31,2024-10-24,SA,620000,30000005,P300001,S,INR,123991.57,123991.57,USER032,
0L,3000,2024,0000104445,000002,2024,010,2024-10-31,2024-10-24,SA,170000,,P300001,H,INR,-123991.57,-123991.57,USER032,
0L,3000,2024,0000104446,000001,2024,010,2024-10-31,2024-10-26,SA,620000,30000005,P300001,S,INR,22947.14,22947.14,USER007,
0L,3000,2024,0000104446,000002,2024,010,2024-10-31,2024-10-26,SA,170000,,P300001,H,INR,-22947.14,-22947.14,USER007,
0L,3000,2024,0000104447,000001,2024,010,2024-10-30,2024-10-29,KR,740000,30000005,P300001,S,INR,36048.13,36048.13,USER003,
0L,3000,2024,0000104447,000002,2024,010,2024-10-30,2024-10-29,KR,160000,,P300001,H,INR,-36048.13,-36048.13,USER003,
0L,3000,2024,0000104448,000001,2024,010,2024-10-30,2024-10-21,KR,740000,30000005,P300001,S,INR,4544.05,4544.05,USER033,
0L,3000,2024,0000104448,000002,2024,010,2024-10-30,2024-10-21,KR,160000,,P300001,H,INR,-4544.05,-4544.05,USER033,
0L,3000,2024,0000104449,000001,2024,010,2024-10-29,2024-10-24,KR,740000,30000005,P300001,S,INR,1933.93,1933.93,USER034,
0L,3000,2024,0000104449,000002,2024,010,2024-10-29,2024-10-24,KR,160000,,P300001,H,INR,-1933.93,-1933.93,USER034,
0L,3000,2024,0000104450,000001,2024,010,2024-10-29,2024-10-20,KR,740000,30000005,P300001,S,INR,9295.77,9295.77,USER033,
0L,3000,2024,0000104450,000002,2024,010,2024-10-29,2024-10-20,KR,160000,,P300001,H,INR,-9295.77,-9295.77,USER033,
0L,3000,2024,0000104451,000001,2024,010,2024-10-29,2024-10-22,KR,740000,30000005,P300001,S,INR,13110.07,13110.07,USER035,
0L,3000,2024,0000104451,000002,2024,010,2024-10-29,2024-10-22,KR,160000,,P300001,H,INR,-13110.07,-13110.07,USER035,
0L,3000,2024,0000104452,000001,2024,010,2024-10-22,2024-10-22,KR,500000,30000006,P300002,S,INR,1588871.24,1588871.24,USER010,
0L,3000,2024,0000104452,000002,2024,010,2024-10-22,2024-10-22,KR,160000,,P300002,H,INR,-1588871.24,-1588871.24,USER010,
0L,3000,2024,0000104453,000001,2024,010,2024-10-29,2024-10-21,KR,500000,30000006,P300002,S,INR,2989494.09,2989494.09,USER039,
0L,3000,2024,0000104453,000002,2024,010,2024-10-29,2024-10-21,KR,160000,,P300002,H,INR,-2989494.09,-2989494.09,USER039,
0L,3000,2024,0000104454,000001,2024,010,2024-10-30,2024-10-24,KR,500000,30000006,P300002,S,INR,2090.07,2090.07,USER035,
0L,3000,2024,0000104454,000002,2024,010,2024-10-30,2024-10-24,KR,160000,,P300002,H,INR,-2090.07,-2090.07,USER035,
0L,3000,2024,0000104455,000001,2024,010,2024-10-01,2024-10-01,KR,500000,30000006,P300002,S,INR,2171419.65,2171419.65,USER006,
0L,3000,2024,0000104455,000002,2024,010,2024-10-01,2024-10-01,KR,160000,,P300002,H,INR,-2171419.65,-2171419.65,USER006,
0L,3000,2024,0000104456,000001,2024,010,2024-10-30,2024-10-29,KR,500000,30000006,P300002,S,INR,334197.72,334197.72,USER005,
0L,3000,2024,0000104456,000002,2024,010,2024-10-30,2024-10-29,KR,160000,,P300002,H,INR,-334197.72,-334197.72,USER005,
0L,3000,2024,0000104457,000001,2024,010,2024-10-30,2024-10-21,KR,500000,30000006,P300002,S,INR,3648085.67,3648085.67,USER009,
0L,3000,2024,0000104457,000002,2024,010,2024-10-30,2024-10-21,KR,160000,,P300002,H,INR,-3648085.67,-3648085.67,USER009,
0L,3000,2024,0000104458,000001,2024,010,2024-10-02,2024-09-25,KR,510000,30000006,P300002,S,INR,548337.82,548337.82,USER010,
0L,3000,2024,0000104458,000002,2024,010,2024-10-02,2024-09-25,KR,160000,,P300002,H,INR,-548337.82,-548337.82,USER010,
0L,3000,2024,0000104459,000001,2024,010,2024-10-30,2024-10-26,KR,510000,30000006,P300002,S,INR,716972.14,716972.14,USER029,
0L,3000,2024,0000104459,000002,2024,010,2024-10-30,2024-10-26,KR,160000,,P300002,H,INR,-716972.14,-716972.14,USER029,
0L,3000,2024,0000104460,000001,2024,010,2024-10-29,2024-10-21,KR,510000,30000006,P300002,S,INR,271054.89,271054.89,USER025,
0L,3000,2024,0000104460,000002,2024,010,2024-10-29,2024-10-21,KR,160000,,P300002,H,INR,-271054.89,-271054.89,USER025,
0L,3000,2024,0000104461,000001,2024,010,2024-10-22,2024-10-15,KR,510000,30000006,P300002,S,INR,4011149.26,4011149.26,USER017,
0L,3000,2024,0000104461,000002,2024,010,2024-10-22,2024-10-15,KR,160000,,P300002,H,INR,-4011149.26,-4011149.26,USER017,
0L,3000,2024,0000104462,000001,2024,010,2024-10-30,2024-10-20,SA,600000,30000006,P300002,S,INR,79834.23,79834.23,USER005,
0L,3000,2024,0000104462,000002,2024,010,2024-10-30,2024-10-20,SA,170000,,P300002,H,INR,-79834.23,-79834.23,USER005,
0L,3000,2024,0000104463,000001,2024,010,2024-10-30,2024-10-23,SA,600000,30000006,P300002,S,INR,150268.09,150268.09,USER025,
0L,3000,2024,0000104463,000002,2024,010,2024-10-30,2024-10-23,SA,170000,,P300002,H,INR,-150268.09,-150268.09,USER025,
0L,3000,2024,0000104464,000001,2024,010,2024-10-03,2024-09-26,SA,600000,30000006,P300002,S,INR,156544.74,156544.74,USER029,
0L,3000,2024,0000104464,000002,2024,010,2024-10-03,2024-09-26,SA,170000,,P300002,H,INR,-156544.74,-156544.74,USER029,
0L,3000,2024,0000104465,000001,2024,010,2024-10-31,2024-10-25,SA,600000,30000006,P300002,S,INR,113060.16,113060.16,USER004,
0L,3000,2024,0000104465,000002,2024,010,2024-10-31,2024-10-25,SA,170000,,P300002,H,INR,-113060.16,-113060.16,USER004,
0L,3000,2024,0000104466,000001,2024,010,2024-10-18,2024-10-16,SA,600000,30000006,P300002,S,INR,170593.93,170593.93,USER034,
0L,3000,2024,0000104466,000002,2024,010,2024-10-18,2024-10-16,SA,170000,,P300002,H,INR,-170593.93,-170593.93,USER034,
0L,3000,2024,0000104467,000001,2024,010,2024-10-24,2024-10-22,SA,600000,30000006,P300002,S,INR,133974.59,133974.59,USER030,
0L,3000,2024,0000104467,000002,2024,010,2024-10-24,2024-10-22,SA,170000,,P300002,H,INR,-133974.59,-133974.59,USER030,
0L,3000,2024,0000104468,000001,2024,010,2024-10-02,2024-09-28,SA,600000,30000006,P300002,S,INR,25293.52,25293.52,USER036,
0L,3000,2024,0000104468,000002,2024,010,2024-10-02,2024-09-28,SA,170000,,P300002,H,INR,-25293.52,-25293.52,USER036,
0L,3000,2024,0000104469,000001,2024,010,2024-10-25,2024-10-16,SA,600000,30000006,P300002,S,INR,321865.66,321865.66,USER003,
0L,3000,2024,0000104469,000002,2024,010,2024-10-25,2024-10-16,SA,170000,,P300002,H,INR,-321865.66,-321865.66,USER003,
0L,3000,2024,0000104470,000001,2024,010,2024-10-07,2024-10-03,SA,600000,30000006,P300002,S,INR,170093.26,170093.26,USER037,
0L,3000,2024,0000104470,000002,2024,010,2024-10-07,2024-10-03,SA,170000,,P300002,H,INR,-170093.26,-170093.26,USER037,
0L,3000,2024,0000104471,000001,2024,010,2024-10-21,2024-10-21,SA,600000,30000006,P300002,S,INR,23448.41,23448.41,USER005,
0L,3000,2024,0000104471,000002,2024,010,2024-10-21,2024-10-21,SA,170000,,P300002,H,INR,-23448.41,-23448.41,USER005,
0L,3000,2024,0000104472,000001,2024,010,2024-10-11,2024-09-30,SA,620000,30000006,P300002,S,INR,12032.47,12032.47,USER009,
0L,3000,2024,0000104472,000002,2024,010,2024-10-11,2024-09-30,SA,170000,,P300002,H,INR,-12032.47,-12032.47,USER009,
0L,3000,2024,0000104473,000001,2024,010,2024-10-25,2024-10-20,SA,620000,30000006,P300002,S,INR,41896.88,41896.88,USER038,
0L,3000,2024,0000104473,000002,2024,010,2024-10-25,2024-10-20,SA,170000,,P300002,H,INR,-41896.88,-41896.88,USER038,
0L,3000,2024,0000104474,000001,2024,010,2024-10-25,2024-10-20,SA,620000,30000006,P300002,S,INR,90830.52,90830.52,USER020,
0L,3000,2024,0000104474,000002,2024,010,2024-10-25,2024-10-20,SA,170000,,P300002,H,INR,-90830.52,-90830.52,USER020,
0L,3000,2024,0000104475,000001,2024,010,2024-10-31,2024-10-25,SA,620000,30000006,P300002,S,INR,20427.45,20427.45,USER020,
0L,3000,2024,0000104475,000002,2024,010,2024-10-31,2024-10-25,SA,170000,,P300002,H,INR,-20427.45,-20427.45,USER020,
0L,3000,2024,0000104476,000001,2024,010,2024-10-28,2024-10-27,SA,620000,30000006,P300002,S,INR,1075.96,1075.96,USER016,
0L,3000,2024,0000104476,000002,2024,010,2024-10-28,2024-10-27,SA,170000,,P300002,H,INR,-1075.96,-1075.96,USER016,
0L,3000,2024,0000104477,000001,2024,010,2024-10-03,2024-09-30,SA,620000,30000006,P300002,S,INR,1437.28,1437.28,USER037,
0L,3000,2024,0000104477,000002,2024,010,2024-10-03,2024-09-30,SA,170000,,P300002,H,INR,-1437.28,-1437.28,USER037,
0L,3000,2024,0000104478,000001,2024,010,2024-10-21,2024-10-12,SA,620000,30000006,P300002,S,INR,10528.4,10528.4,USER021,
0L,3000,2024,0000104478,000002,2024,010,2024-10-21,2024-10-12,SA,170000,,P300002,H,INR,-10528.4,-10528.4,USER021,
0L,3000,2024,0000104479,000001,2024,010,2024-10-21,2024-10-17,SA,620000,30000006,P300002,S,INR,16749.9,16749.9,USER004,
0L,3000,2024,0000104479,000002,2024,010,2024-10-21,2024-10-17,SA,170000,,P300002,H,INR,-16749.9,-16749.9,USER004,
0L,3000,2024,0000104480,000001,2024,010,2024-10-10,2024-09-30,SA,620000,30000006,P300002,S,INR,23872.04,23872.04,USER036,
0L,3000,2024,0000104480,000002,2024,010,2024-10-10,2024-09-30,SA,170000,,P300002,H,INR,-23872.04,-23872.04,USER036,
0L,3000,2024,0000104481,000001,2024,010,2024-10-30,2024-10-22,KR,720000,30000006,P300002,S,INR,17703.62,17703.62,USER026,
0L,3000,2024,0000104481,000002,2024,010,2024-10-30,2024-10-22,KR,160000,,P300002,H,INR,-17703.62,-17703.62,USER026,
0L,3000,2024,0000104482,000001,2024,010,2024-10-10,2024-10-09,KR,720000,30000006,P300002,S,INR,106615.49,106615.49,USER020,
0L,3000,2024,0000104482,000002,2024,010,2024-10-10,2024-10-09,KR,160000,,P300002,H,INR,-106615.49,-106615.49,USER020,
0L,3000,2024,0000104483,000001,2024,010,2024-10-08,2024-09-30,KR,720000,30000006,P300002,S,INR,79851.38,79851.38,USER023,
0L,3000,2024,0000104483,000002,2024,010,2024-10-08,2024-09-30,KR,160000,,P300002,H,INR,-79851.38,-79851.38,USER023,
0L,3000,2024,0000104484,000001,2024,010,2024-10-31,2024-10-27,KR,720000,30000006,P300002,S,INR,58666.9,58666.9,USER013,
0L,3000,2024,0000104484,000002,2024,010,2024-10-31,2024-10-27,KR,160000,,P300002,H,INR,-58666.9,-58666.9,USER013,
0L,3000,2024,0000104485,000001,2024,010,2024-10-22,2024-10-16,KR,720000,30000006,P300002,S,INR,4577.71,4577.71,USER011,
0L,3000,2024,0000104485,000002,2024,010,2024-10-22,2024-10-16,KR,160000,,P300002,H,INR,-4577.71,-4577.71,USER011,
0L,3000,2024,0000104486,000001,2024,010,2024-10-16,2024-10-12,KR,720000,30000006,P300002,S,INR,87682.87,87682.87,USER023,
0L,3000,2024,0000104486,000002,2024,010,2024-10-16,2024-10-12,KR,160000,,P300002,H,INR,-87682.87,-87682.87,USER023,
0L,3000,2024,0000104487,000001,2024,010,2024-10-31,2024-10-21,KR,720000,30000006,P300002,S,INR,32595.85,32595.85,USER021,
0L,3000,2024,0000104487,000002,2024,010,2024-10-31,2024-10-21,KR,160000,,P300002,H,INR,-32595.85,-32595.85,USER021,
0L,3000,2024,0000104488,000001,2024,010,2024-10-30,2024-10-28,KR,720000,30000006,P300002,S,INR,928.34,928.34,USER024,
0L,3000,2024,0000104488,000002,2024,010,2024-10-30,2024-10-28,KR,160000,,P300002,H,INR,-928.34,-928.34,USER024,
0L,3000,2024,0000104489,000001,2024,010,2024-10-08,2024-10-06,KR,730000,30000006,P300002,S,INR,1452.99,1452.99,USER020,
0L,3000,2024,0000104489,000002,2024,010,2024-10-08,2024-10-06,KR,160000,,P300002,H,INR,-1452.99,-1452.99,USER020,
0L,3000,2024,0000104490,000001,2024,010,2024-10-27,2024-10-24,KR,730000,30000006,P300002,S,INR,734.05,734.05,USER029,
0L,3000,2024,0000104490,000002,2024,010,2024-10-27,2024-10-24,KR,160000,,P300002,H,INR,-734.05,-734.05,USER029,
0L,3000,2024,0000104491,000001,2024,010,2024-10-21,2024-10-13,KR,730000,30000006,P300002,S,INR,35080.98,35080.98,USER034,
0L,3000,2024,0000104491,000002,2024,010,2024-10-21,2024-10-13,KR,160000,,P300002,H,INR,-35080.98,-35080.98,USER034,
0L,3000,2024,0000104492,000001,2024,010,2024-10-21,2024-10-11,KR,730000,30000006,P300002,S,INR,75471.66,75471.66,USER034,
0L,3000,2024,0000104492,000002,2024,010,2024-10-21,2024-10-11,KR,160000,,P300002,H,INR,-75471.66,-75471.66,USER034,
0L,3000,2024,0000104493,000001,2024,010,2024-10-19,2024-10-11,KR,730000,30000006,P300002,S,INR,12254.61,12254.61,USER032,
0L,3000,2024,0000104493,000002,2024,010,2024-10-19,2024-10-11,KR,160000,,P300002,H,INR,-12254.61,-12254.61,USER032,
0L,3000,2024,0000104494,000001,2024,010,2024-10-15,2024-10-15,KR,730000,30000006,P300002,S,INR,38.44,38.44,USER025,
0L,3000,2024,0000104494,000002,2024,010,2024-10-15,2024-10-15,KR,160000,,P300002,H,INR,-38.44,-38.44,USER025,
0L,3000,2024,0000104495,000001,2024,010,2024-10-25,2024-10-19,KR,730000,30000006,P300002,S,INR,22559.74,22559.74,USER034,
0L,3000,2024,0000104495,000002,2024,010,2024-10-25,2024-10-19,KR,160000,,P300002,H,INR,-22559.74,-22559.74,USER034,
0L,3000,2024,0000104496,000001,2024,010,2024-10-29,2024-10-20,KR,730000,30000006,P300002,S,INR,1356.57,1356.57,USER023,
0L,3000,2024,0000104496,000002,2024,010,2024-10-29,2024-10-20,KR,160000,,P300002,H,INR,-1356.57,-1356.57,USER023,
0L,3000,2024,0000104497,000001,2024,010,2024-10-24,2024-10-19,AF,780000,30000006,P300002,S,INR,5600.07,5600.07,USER029,
0L,3000,2024,0000104497,000002,2024,010,2024-10-24,2024-10-19,AF,199000,,P300002,H,INR,-5600.07,-5600.07,USER029,
0L,3000,2024,0000104498,000001,2024,010,2024-10-17,2024-10-16,AF,780000,30000006,P300002,S,INR,62849.15,62849.15,USER010,
0L,3000,2024,0000104498,000002,2024,010,2024-10-17,2024-10-16,AF,199000,,P300002,H,INR,-62849.15,-62849.15,USER010,
0L,3000,2024,0000104499,000001,2024,010,2024-10-30,2024-10-21,AF,780000,30000006,P300002,S,INR,98626.58,98626.58,USER027,
0L,3000,2024,0000104499,000002,2024,010,2024-10-30,2024-10-21,AF,199000,,P300002,H,INR,-98626.58,-98626.58,USER027,
0L,3000,2024,0000104500,000001,2024,010,2024-10-15,2024-10-05,AF,780000,30000006,P300002,S,INR,326382.1,326382.1,USER001,
0L,3000,2024,0000104500,000002,2024,010,2024-10-15,2024-10-05,AF,199000,,P300002,H,INR,-326382.1,-326382.1,USER001,
0L,3000,2024,0000104501,000001,2024,010,2024-10-31,2024-10-30,SA,600000,30000007,P300003,S,INR,96823.64,96823.64,USER009,
0L,3000,2024,0000104501,000002,2024,010,2024-10-31,2024-10-30,SA,170000,,P300003,H,INR,-96823.64,-96823.64,USER009,
0L,3000,2024,0000104502,000001,2024,010,2024-10-01,2024-09-20,SA,600000,30000007,P300003,S,INR,162500.17,162500.17,USER009,
0L,3000,2024,0000104502,000002,2024,010,2024-10-01,2024-09-20,SA,170000,,P300003,H,INR,-162500.17,-162500.17,USER009,
0L,3000,2024,0000104503,000001,2024,010,2024-10-31,2024-10-27,SA,600000,30000007,P300003,S,INR,71611.58,71611.58,USER024,
0L,3000,2024,0000104503,000002,2024,010,2024-10-31,2024-10-27,SA,170000,,P300003,H,INR,-71611.58,-71611.58,USER024,
0L,3000,2024,0000104504,000001,2024,010,2024-10-18,2024-10-11,SA,600000,30000007,P300003,S,INR,85881.97,85881.97,USER016,
0L,3000,2024,0000104504,000002,2024,010,2024-10-18,2024-10-11,SA,170000,,P300003,H,INR,-85881.97,-85881.97,USER016,
0L,3000,2024,0000104505,000001,2024,010,2024-10-29,2024-10-25,SA,600000,30000007,P300003,S,INR,166935.7,166935.7,USER024,
0L,3000,2024,0000104505,000002,2024,010,2024-10-29,2024-10-25,SA,170000,,P300003,H,INR,-166935.7,-166935.7,USER024,
0L,3000,2024,0000104506,000001,2024,010,2024-10-29,2024-10-18,SA,600000,30000007,P300003,S,INR,130779.6,130779.6,USER028,
0L,3000,2024,0000104506,000002,2024,010,2024-10-29,2024-10-18,SA,170000,,P300003,H,INR,-130779.6,-130779.6,USER028,
0L,3000,2024,0000104507,000001,2024,010,2024-10-07,2024-09-29,SA,600000,30000007,P300003,S,INR,50726.34,50726.34,USER025,
0L,3000,2024,0000104507,000002,2024,010,2024-10-07,2024-09-29,SA,170000,,P300003,H,INR,-50726.34,-50726.34,USER025,
0L,3000,2024,0000104508,000001,2024,010,2024-10-30,2024-10-29,SA,600000,30000007,P300003,S,INR,125344.95,125344.95,USER027,
0L,3000,2024,0000104508,000002,2024,010,2024-10-30,2024-10-29,SA,170000,,P300003,H,INR,-125344.95,-125344.95,USER027,
0L,3000,2024,0000104509,000001,2024,010,2024-10-19,2024-10-08,SA,600000,30000007,P300003,S,INR,52023.2,52023.2,USER019,
0L,3000,2024,0000104509,000002,2024,010,2024-10-19,2024-10-08,SA,170000,,P300003,H,INR,-52023.2,-52023.2,USER019,
0L,3000,2024,0000104510,000001,2024,010,2024-10-02,2024-09-25,SA,600000,30000007,P300003,S,INR,316400.4,316400.4,USER015,
0L,3000,2024,0000104510,000002,2024,010,2024-10-02,2024-09-25,SA,170000,,P300003,H,INR,-316400.4,-316400.4,USER015,
0L,3000,2024,0000104511,000001,2024,010,2024-10-29,2024-10-22,SA,600000,30000007,P300003,S,INR,41880.33,41880.33,USER017,
