BUKRS,BELNR,GJAHR,MONAT,BUDAT,BLDAT,BLART,WAERS,VERSION,USNAM,STBLG,BUZEI,BSCHL,SHKZG,HKONT,KOSTL,PRCTR,DMBTR,WRBTR
3000,0000100169,2022,1,2022-01-24,2022-01-24,KR,INR,0,USER009,,1,40,S,710000,30000005,P300001,160105.88,160105.88
3000,0000100169,2022,1,2022-01-24,2022-01-24,KR,INR,0,USER009,,2,50,H,160000,,P300001,160105.88,160105.88
3000,0000100170,2022,1,2022-01-31,2022-01-24,SA,INR,0,USER038,,1,40,S,600000,30000005,P300001,73863.6,73863.6
3000,0000100170,2022,1,2022-01-31,2022-01-24,SA,INR,0,USER038,,2,50,H,170000,,P300001,73863.6,73863.6
3000,0000100171,2022,1,2022-01-31,2022-01-26,SA,INR,0,USER037,,1,40,S,600000,30000005,P300001,95608.21,95608.21
3000,0000100171,2022,1,2022-01-31,2022-01-26,SA,INR,0,USER037,,2,50,H,170000,,P300001,95608.21,95608.21
3000,0000100172,2022,1,2022-01-21,2022-01-15,SA,INR,0,USER009,,1,40,S,600000,30000005,P300001,946897.06,946897.06
3000,0000100172,2022,1,2022-01-21,2022-01-15,SA,INR,0,USER009,,2,50,H,170000,,P300001,946897.06,946897.06
3000,0000100173,2022,1,2022-01-04,2021-12-28,SA,INR,0,USER008,,1,40,S,600000,30000005,P300001,77375.96,77375.96
3000,0000100173,2022,1,2022-01-04,2021-12-28,SA,INR,0,USER008,,2,50,H,170000,,P300001,77375.96,77375.96
3000,0000100174,2022,1,2022-01-21,2022-01-11,SA,INR,0,USER006,,1,40,S,600000,30000005,P300001,219907.1,219907.1
3000,0000100174,2022,1,2022-01-21,2022-01-11,SA,INR,0,USER006,,2,50,H,170000,,P300001,219907.1,219907.1
3000,0000100175,2022,1,2022-01-14,2022-01-12,SA,INR,0,USER035,,1,40,S,620000,30000005,P300001,23018.87,23018.87
3000,0000100175,2022,1,2022-01-14,2022-01-12,SA,INR,0,USER035,,2,50,H,170000,,P300001,23018.87,23018.87
3000,0000100176,2022,1,2022-01-26,2022-01-19,SA,INR,0,USER013,,1,40,S,620000,30000005,P300001,48289.98,48289.98
3000,0000100176,2022,1,2022-01-26,2022-01-19,SA,INR,0,USER013,,2,50,H,170000,,P300001,48289.98,48289.98
3000,0000100177,2022,1,2022-01-11,2022-01-09,SA,INR,0,USER017,,1,40,S,620000,30000005,P300001,3.79,3.79
3000,0000100177,2022,1,2022-01-11,2022-01-09,SA,INR,0,USER017,,2,50,H,170000,,P300001,3.79,3.79
3000,0000100178,2022,1,2022-01-18,2022-01-07,SA,INR,0,USER001,,1,40,S,620000,30000005,P300001,30062.46,30062.46
3000,0000100178,2022,1,2022-01-18,2022-01-07,SA,INR,0,USER001,,2,50,H,170000,,P300001,30062.46,30062.46
3000,0000100179,2022,1,2022-01-11,2022-01-11,SA,INR,0,USER017,,1,40,S,620000,30000005,P300001,32777.45,32777.45
3000,0000100179,2022,1,2022-01-11,2022-01-11,SA,INR,0,USER017,,2,50,H,170000,,P300001,32777.45,32777.45
3000,0000100180,2022,1,2022-01-06,2021-12-26,SA,INR,0,USER011,,1,40,S,620000,30000005,P300001,12474.89,12474.89
3000,0000100180,2022,1,2022-01-06,2021-12-26,SA,INR,0,USER011,,2,50,H,170000,,P300001,12474.89,12474.89
3000,0000100181,2022,1,2022-01-03,2021-12-26,SA,INR,0,USER023,,1,40,S,620000,30000005,P300001,37843.77,37843.77
3000,0000100181,2022,1,2022-01-03,2021-12-26,SA,INR,0,USER023,,2,50,H,170000,,P300001,37843.77,37843.77
3000,0000100182,2022,1,2022-01-26,2022-01-24,SA,INR,0,USER036,,1,40,S,620000,30000005,P300001,30120.78,30120.78
3000,0000100182,2022,1,2022-01-26,2022-01-24,SA,INR,0,USER036,,2,50,H,170000,,P300001,30120.78,30120.78
3000,0000100183,2022,1,2022-01-10,2022-01-09,KR,INR,0,USER012,,1,40,S,740000,30000005,P300001,54081.07,54081.07
3000,0000100183,2022,1,2022-01-10,2022-01-09,KR,INR,0,USER012,,2,50,H,160000,,P300001,54081.07,54081.07
3000,0000100184,2022,1,2022-01-27,2022-01-22,KR,INR,0,USER007,,1,40,S,740000,30000005,P300001,9479.98,9479.98
3000,0000100184,2022,1,2022-01-27,2022-01-22,KR,INR,0,USER007,,2,50,H,160000,,P300001,9479.98,9479.98
3000,0000100185,2022,1,2022-01-07,2021-12-28,KR,INR,0,USER035,,1,40,S,740000,30000005,P300001,5115.06,5115.06
3000,0000100185,2022,1,2022-01-07,2021-12-28,KR,INR,0,USER035,,2,50,H,160000,,P300001,5115.06,5115.06
3000,0000100186,2022,1,2022-01-24,2022-01-19,KR,INR,0,USER023,,1,40,S,740000,30000005,P300001,4940.9,4940.9
3000,0000100186,2022,1,2022-01-24,2022-01-19,KR,INR,0,USER023,,2,50,H,160000,,P300001,4940.9,4940.9
3000,0000100187,2022,1,2022-01-22,2022-01-19,KR,INR,0,USER009,,1,40,S,740000,30000005,P300001,271.59,271.59
3000,0000100187,2022,1,2022-01-22,2022-01-19,KR,INR,0,USER009,,2,50,H,160000,,P300001,271.59,271.59
3000,0000100188,2022,1,2022-01-24,2022-01-13,KR,INR,0,USER017,,1,40,S,740000,30000005,P300001,5145.66,5145.66
3000,0000100188,2022,1,2022-01-24,2022-01-13,KR,INR,0,USER017,,2,50,H,160000,,P300001,5145.66,5145.66
3000,0000100189,2022,1,2022-01-07,2021-12-29,KR,INR,0,USER016,,1,40,S,500000,30000006,P300002,2250010.09,2250010.09
3000,0000100189,2022,1,2022-01-07,2021-12-29,KR,INR,0,USER016,,2,50,H,160000,,P300002,2250010.09,2250010.09
3000,0000100190,2022,1,2022-01-26,2022-01-25,KR,INR,0,USER024,,1,40,S,500000,30000006,P300002,2855019.37,2855019.37
3000,0000100190,2022,1,2022-01-26,2022-01-25,KR,INR,0,USER024,,2,50,H,160000,,P300002,2855019.37,2855019.37
3000,0000100191,2022,1,2022-01-25,2022-01-14,KR,INR,0,USER028,,1,40,S,500000,30000006,P300002,3716545.6,3716545.6
3000,0000100191,2022,1,2022-01-25,2022-01-14,KR,INR,0,USER028,,2,50,H,160000,,P300002,3716545.6,3716545.6
3000,0000100192,2022,1,2022-01-04,2022-01-02,KR,INR,0,USER032,,1,40,S,500000,30000006,P300002,72284.05,72284.05
3000,0000100192,2022,1,2022-01-04,2022-01-02,KR,INR,0,USER032,,2,50,H,160000,,P300002,72284.05,72284.05
3000,0000100193,2022,1,2022-01-31,2022-01-26,KR,INR,0,USER013,,1,40,S,510000,30000006,P300002,1530146.81,1530146.81
3000,0000100193,2022,1,2022-01-31,2022-01-26,KR,INR,0,USER013,,2,50,H,160000,,P300002,1530146.81,1530146.81
3000,0000100194,2022,1,2022-01-12,2022-01-07,KR,INR,0,USER016,,1,40,S,510000,30000006,P300002,121078.19,121078.19
3000,0000100194,2022,1,2022-01-12,2022-01-07,KR,INR,0,USER016,,2,50,H,160000,,P300002,121078.19,121078.19
3000,0000100195,2022,1,2022-01-18,2022-01-14,KR,INR,0,USER010,,1,40,S,510000,30000006,P300002,3622936.08,3622936.08
3000,0000100195,2022,1,2022-01-18,2022-01-14,KR,INR,0,USER010,,2,50,H,160000,,P300002,3622936.08,3622936.08
3000,0000100196,2022,1,2022-01-25,2022-01-25,SA,INR,0,USER009,,1,40,S,600000,30000006,P300002,137585.96,137585.96
3000,0000100196,2022,1,2022-01-25,2022-01-25,SA,INR,0,USER009,,2,50,H,170000,,P300002,137585.96,137585.96
3000,0000100197,2022,1,2022-01-14,2022-01-12,SA,INR,0,USER036,,1,40,S,600000,30000006,P300002,495381.9,495381.9
3000,0000100197,2022,1,2022-01-14,2022-01-12,SA,INR,0,USER036,,2,50,H,170000,,P300002,495381.9,495381.9
3000,0000100198,2022,1,2022-01-11,2021-12-31,SA,INR,0,USER017,,1,40,S,600000,30000006,P300002,154296.71,154296.71
3000,0000100198,2022,1,2022-01-11,2021-12-31,SA,INR,0,USER017,,2,50,H,170000,,P300002,154296.71,154296.71
3000,0000100199,2022,1,2022-01-28,2022-01-26,SA,INR,0,USER026,,1,40,S,600000,30000006,P300002,181067.77,181067.77
3000,0000100199,2022,1,2022-01-28,2022-01-26,SA,INR,0,USER026,,2,50,H,170000,,P300002,181067.77,181067.77
3000,0000100200,2022,1,2022-01-03,2021-12-31,SA,INR,0,USER005,,1,40,S,600000,30000006,P300002,33729.14,33729.14
3000,0000100200,2022,1,2022-01-03,2021-12-31,SA,INR,0,USER005,,2,50,H,170000,,P300002,33729.14,33729.14
3000,0000100201,2022,1,2022-01-27,2022-01-24,SA,INR,0,USER010,,1,40,S,600000,30000006,P300002,85810.68,85810.68
3000,0000100201,2022,1,2022-01-27,2022-01-24,SA,INR,0,USER010,,2,50,H,170000,,P300002,85810.68,85810.68
3000,0000100202,2022,1,2022-01-24,2022-01-24,SA,INR,0,USER019,,1,40,S,620000,30000006,P300002,14638.53,14638.53
3000,0000100202,2022,1,2022-01-24,2022-01-24,SA,INR,0,USER019,,2,50,H,170000,,P300002,14638.53,14638.53
3000,0000100203,2022,1,2022-01-10,2022-01-02,SA,INR,0,USER016,,1,40,S,620000,30000006,P300002,43.12,43.12
3000,0000100203,2022,1,2022-01-10,2022-01-02,SA,INR,0,USER016,,2,50,H,170000,,P300002,43.12,43.12
3000,0000100204,2022,1,2022-01-20,2022-01-12,SA,INR,0,USER038,,1,40,S,620000,30000006,P300002,6147.71,6147.71
3000,0000100204,2022,1,2022-01-20,2022-01-12,SA,INR,0,USER038,,2,50,H,170000,,P300002,6147.71,6147.71
3000,0000100205,2022,1,2022-01-24,2022-01-14,SA,INR,0,USER025,,1,40,S,620000,30000006,P300002,1156.37,1156.37
3000,0000100205,2022,1,2022-01-24,2022-01-14,SA,INR,0,USER025,,2,50,H,170000,,P300002,1156.37,1156.37
3000,0000100206,2022,1,2022-01-24,2022-01-16,SA,INR,0,USER004,,1,40,S,620000,30000006,P300002,54523.51,54523.51
3000,0000100206,2022,1,2022-01-24,2022-01-16,SA,INR,0,USER004,,2,50,H,170000,,P300002,54523.51,54523.51
3000,0000100207,2022,1,2022-01-26,2022-01-25,SA,INR,0,USER028,,1,40,S,620000,30000006,P300002,872.47,872.47
3000,0000100207,2022,1,2022-01-26,2022-01-25,SA,INR,0,USER028,,2,50,H,170000,,P300002,872.47,872.47
3000,0000100208,2022,1,2022-01-04,2021-12-26,SA,INR,0,USER008,,1,40,S,620000,30000006,P300002,9369.47,9369.47
3000,0000100208,2022,1,2022-01-04,2021-12-26,SA,INR,0,USER008,,2,50,H,170000,,P300002,9369.47,9369.47
3000,0000100209,2022,1,2022-01-26,2022-01-19,SA,INR,0,USER012,,1,40,S,620000,30000006,P300002,34724.58,34724.58
3000,0000100209,2022,1,2022-01-26,2022-01-19,SA,INR,0,USER012,,2,50,H,170000,,P300002,34724.58,34724.58
3000,0000100210,2022,1,2022-01-06,2022-01-05,SA,INR,0,USER015,,1,40,S,620000,30000006,P300002,1873.56,1873.56
3000,0000100210,2022,1,2022-01-06,2022-01-05,SA,INR,0,USER015,,2,50,H,170000,,P300002,1873.56,1873.56
3000,0000100211,2022,1,2022-01-26,2022-01-21,SA,INR,0,USER031,,1,40,S,620000,30000006,P300002,54941.79,54941.79
3000,0000100211,2022,1,2022-01-26,2022-01-21,SA,INR,0,USER031,,2,50,H,170000,,P300002,54941.79,54941.79
3000,0000100212,2022,1,2022-01-06,2021-12-27,SA,INR,0,USER037,,1,40,S,620000,30000006,P300002,29522.83,29522.83
3000,0000100212,2022,1,2022-01-06,2021-12-27,SA,INR,0,USER037,,2,50,H,170000,,P300002,29522.83,29522.83
3000,0000100213,2022,1,2022-01-31,2022-01-30,KR,INR,0,USER034,,1,40,S,720000,30000006,P300002,13253.06,13253.06
3000,0000100213,2022,1,2022-01-31,2022-01-30,KR,INR,0,USER034,,2,50,H,160000,,P300002,13253.06,13253.06
3000,0000100214,2022,1,2022-01-14,2022-01-12,KR,INR,0,USER016,,1,40,S,720000,30000006,P300002,37966.95,37966.95
3000,0000100214,2022,1,2022-01-14,2022-01-12,KR,INR,0,USER016,,2,50,H,160000,,P300002,37966.95,37966.95
3000,0000100215,2022,1,2022-01-31,2022-01-25,KR,INR,0,USER034,,1,40,S,720000,30000006,P300002,35491.1,35491.1
3000,0000100215,2022,1,2022-01-31,2022-01-25,KR,INR,0,USER034,,2,50,H,160000,,P300002,35491.1,35491.1
3000,0000100216,2022,1,2022-01-25,2022-01-18,KR,INR,0,USER008,,1,40,S,720000,30000006,P300002,70009.43,70009.43
3000,0000100216,2022,1,2022-01-25,2022-01-18,KR,INR,0,USER008,,2,50,H,160000,,P300002,70009.43,70009.43
3000,0000100217,2022,1,2022-01-27,2022-01-24,KR,INR,0,USER008,,1,40,S,720000,30000006,P300002,143108.29,143108.29
3000,0000100217,2022,1,2022-01-27,2022-01-24,KR,INR,0,USER008,,2,50,H,160000,,P300002,143108.29,143108.29
3000,0000100218,2022,1,2022-01-27,2022-01-20,KR,INR,0,USER028,,1,40,S,720000,30000006,P300002,22034.12,22034.12
3000,0000100218,2022,1,2022-01-27,2022-01-20,KR,INR,0,USER028,,2,50,H,160000,,P300002,22034.12,22034.12
3000,0000100219,2022,1,2022-01-25,2022-01-17,KR,INR,0,USER030,,1,40,S,720000,30000006,P300002,8050.81,8050.81
3000,0000100219,2022,1,2022-01-25,2022-01-17,KR,INR,0,USER030,,2,50,H,160000,,P300002,8050.81,8050.81
3000,0000100220,2022,1,2022-01-12,2022-01-07,KR,INR,0,USER033,,1,40,S,730000,30000006,P300002,57824.63,57824.63
3000,0000100220,2022,1,2022-01-12,2022-01-07,KR,INR,0,USER033,,2,50,H,160000,,P300002,57824.63,57824.63
3000,0000100221,2022,1,2022-01-25,2022-01-24,KR,INR,0,USER027,,1,40,S,730000,30000006,P300002,6248.06,6248.06
3000,0000100221,2022,1,2022-01-25,2022-01-24,KR,INR,0,USER027,,2,50,H,160000,,P300002,6248.06,6248.06
3000,0000100222,2022,1,2022-01-12,2022-01-01,KR,INR,0,USER021,,1,40,S,730000,30000006,P300002,28363.09,28363.09
3000,0000100222,2022,1,2022-01-12,2022-01-01,KR,INR,0,USER021,,2,50,H,160000,,P300002,28363.09,28363.09
3000,0000100223,2022,1,2022-01-06,2021-12-30,KR,INR,0,USER003,,1,40,S,730000,30000006,P300002,857.57,857.57
3000,0000100223,2022,1,2022-01-06,2021-12-30,KR,INR,0,USER003,,2,50,H,160000,,P300002,857.57,857.57
3000,0000100224,2022,1,2022-01-20,2022-01-13,KR,INR,0,USER012,,1,40,S,730000,30000006,P300002,74930.66,74930.66
3000,0000100224,2022,1,2022-01-20,2022-01-13,KR,INR,0,USER012,,2,50,H,160000,,P300002,74930.66,74930.66
3000,0000100225,2022,1,2022-01-28,2022-01-17,KR,INR,0,USER013,,1,40,S,730000,30000006,P300002,1405.88,1405.88
3000,0000100225,2022,1,2022-01-28,2022-01-17,KR,INR,0,USER013,,2,50,H,160000,,P300002,1405.88,1405.88
3000,0000100226,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER038,,1,40,S,730000,30000006,P300002,1046.25,1046.25
3000,0000100226,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER038,,2,50,H,160000,,P300002,1046.25,1046.25
3000,0000100227,2022,1,2022-01-19,2022-01-15,KR,INR,0,USER009,,1,40,S,730000,30000006,P300002,153.31,153.31
3000,0000100227,2022,1,2022-01-19,2022-01-15,KR,INR,0,USER009,,2,50,H,160000,,P300002,153.31,153.31
3000,0000100228,2022,1,2022-01-27,2022-01-18,KR,INR,0,USER022,,1,40,S,730000,30000006,P300002,4644.54,4644.54
3000,0000100228,2022,1,2022-01-27,2022-01-18,KR,INR,0,USER022,,2,50,H,160000,,P300002,4644.54,4644.54
3000,0000100229,2022,1,2022-01-03,2021-12-27,AF,INR,0,USER039,,1,40,S,780000,30000006,P300002,38507.73,38507.73
3000,0000100229,2022,1,2022-01-03,2021-12-27,AF,INR,0,USER039,,2,50,H,199000,,P300002,38507.73,38507.73
3000,0000100230,2022,1,2022-01-24,2022-01-22,AF,INR,0,USER021,,1,40,S,780000,30000006,P300002,33736.95,33736.95
3000,0000100230,2022,1,2022-01-24,2022-01-22,AF,INR,0,USER021,,2,50,H,199000,,P300002,33736.95,33736.95
3000,0000100231,2022,1,2022-01-24,2022-01-24,AF,INR,0,USER004,,1,40,S,780000,30000006,P300002,2372.48,2372.48
3000,0000100231,2022,1,2022-01-24,2022-01-24,AF,INR,0,USER004,,2,50,H,199000,,P300002,2372.48,2372.48
3000,0000100232,2022,1,2022-01-21,2022-01-20,AF,INR,0,USER006,,1,40,S,780000,30000006,P300002,2975.52,2975.52
3000,0000100232,2022,1,2022-01-21,2022-01-20,AF,INR,0,USER006,,2,50,H,199000,,P300002,2975.52,2975.52
3000,0000100233,2022,1,2022-01-25,2022-01-21,AF,INR,0,USER029,,1,40,S,780000,30000006,P300002,6756.08,6756.08
3000,0000100233,2022,1,2022-01-25,2022-01-21,AF,INR,0,USER029,,2,50,H,199000,,P300002,6756.08,6756.08
3000,0000100234,2022,1,2022-01-31,2022-01-20,AF,INR,0,USER039,,1,40,S,780000,30000006,P300002,443527.13,443527.13
3000,0000100234,2022,1,2022-01-31,2022-01-20,AF,INR,0,USER039,,2,50,H,199000,,P300002,443527.13,443527.13
3000,0000100235,2022,1,2022-01-07,2022-01-02,SA,INR,0,USER001,,1,40,S,600000,30000007,P300003,107453.41,107453.41
3000,0000100235,2022,1,2022-01-07,2022-01-02,SA,INR,0,USER001,,2,50,H,170000,,P300003,107453.41,107453.41
3000,0000100236,2022,1,2022-01-31,2022-01-20,SA,INR,0,USER027,,1,40,S,600000,30000007,P300003,2332.48,2332.48
3000,0000100236,2022,1,2022-01-31,2022-01-20,SA,INR,0,USER027,,2,50,H,170000,,P300003,2332.48,2332.48
3000,0000100237,2022,1,2022-01-31,2022-01-21,SA,INR,0,USER009,,1,40,S,600000,30000007,P300003,322864.4,322864.4
3000,0000100237,2022,1,2022-01-31,2022-01-21,SA,INR,0,USER009,,2,50,H,170000,,P300003,322864.4,322864.4
3000,0000100238,2022,1,2022-01-10,2022-01-09,SA,INR,0,USER036,,1,40,S,600000,30000007,P300003,80387.35,80387.35
3000,0000100238,2022,1,2022-01-10,2022-01-09,SA,INR,0,USER036,,2,50,H,170000,,P300003,80387.35,80387.35
3000,0000100239,2022,1,2022-01-25,2022-01-16,SA,INR,0,USER033,,1,40,S,600000,30000007,P300003,947873.5,947873.5
3000,0000100239,2022,1,2022-01-25,2022-01-16,SA,INR,0,USER033,,2,50,H,170000,,P300003,947873.5,947873.5
3000,0000100240,2022,1,2022-01-26,2022-01-21,SA,INR,0,USER036,,1,40,S,600000,30000007,P300003,264376.07,264376.07
3000,0000100240,2022,1,2022-01-26,2022-01-21,SA,INR,0,USER036,,2,50,H,170000,,P300003,264376.07,264376.07
3000,0000100241,2022,1,2022-01-31,2022-01-31,AB,INR,0,USER010,,1,40,S,610000,30000007,P300003,12500.41,12500.41
3000,0000100241,2022,1,2022-01-31,2022-01-31,AB,INR,0,USER010,,2,50,H,490000,,P300003,12500.41,12500.41
3000,0000100242,2022,1,2022-01-20,2022-01-11,SA,INR,0,USER024,,1,40,S,610000,30000007,P300003,12455.17,12455.17
3000,0000100242,2022,1,2022-01-20,2022-01-11,SA,INR,0,USER024,,2,50,H,170000,,P300003,12455.17,12455.17
3000,0000100243,2022,1,2022-01-31,2022-01-26,SA,INR,0,USER025,,1,40,S,610000,30000007,P300003,9191.06,9191.06
3000,0000100243,2022,1,2022-01-31,2022-01-26,SA,INR,0,USER025,,2,50,H,170000,,P300003,9191.06,9191.06
3000,0000100244,2022,1,2022-01-26,2022-01-26,SA,INR,0,USER023,,1,40,S,610000,30000007,P300003,20332.7,20332.7
3000,0000100244,2022,1,2022-01-26,2022-01-26,SA,INR,0,USER023,,2,50,H,170000,,P300003,20332.7,20332.7
3000,0000100245,2022,1,2022-01-06,2022-01-04,SA,INR,0,USER031,,1,40,S,610000,30000007,P300003,9094.01,9094.01
3000,0000100245,2022,1,2022-01-06,2022-01-04,SA,INR,0,USER031,,2,50,H,170000,,P300003,9094.01,9094.01
3000,0000100246,2022,1,2022-01-27,2022-01-25,SA,INR,0,USER003,,1,40,S,610000,30000007,P300003,374.38,374.38
3000,0000100246,2022,1,2022-01-27,2022-01-25,SA,INR,0,USER003,,2,50,H,170000,,P300003,374.38,374.38
3000,0000100247,2022,1,2022-01-31,2022-01-25,SA,INR,0,USER034,,1,40,S,610000,30000007,P300003,2883.12,2883.12
3000,0000100247,2022,1,2022-01-31,2022-01-25,SA,INR,0,USER034,,2,50,H,170000,,P300003,2883.12,2883.12
3000,0000100248,2022,1,2022-01-11,2022-01-02,SA,INR,0,USER013,,1,40,S,620000,30000007,P300003,29392.04,29392.04
3000,0000100248,2022,1,2022-01-11,2022-01-02,SA,INR,0,USER013,,2,50,H,170000,,P300003,29392.04,29392.04
3000,0000100249,2022,1,2022-01-03,2021-12-31,SA,INR,0,USER014,,1,40,S,620000,30000007,P300003,75039.37,75039.37
3000,0000100249,2022,1,2022-01-03,2021-12-31,SA,INR,0,USER014,,2,50,H,170000,,P300003,75039.37,75039.37
3000,0000100250,2022,1,2022-01-31,2022-01-30,SA,INR,0,USER007,,1,40,S,620000,30000007,P300003,156532.92,156532.92
3000,0000100250,2022,1,2022-01-31,2022-01-30,SA,INR,0,USER007,,2,50,H,170000,,P300003,156532.92,156532.92
3000,0000100251,2022,1,2022-01-04,2022-01-03,KR,INR,0,USER002,,1,40,S,720000,30000007,P300003,21820.7,21820.7
3000,0000100251,2022,1,2022-01-04,2022-01-03,KR,INR,0,USER002,,2,50,H,160000,,P300003,21820.7,21820.7
3000,0000100252,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER001,,1,40,S,720000,30000007,P300003,19379.11,19379.11
3000,0000100252,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER001,,2,50,H,160000,,P300003,19379.11,19379.11
3000,0000100253,2022,1,2022-01-03,2021-12-24,KR,INR,0,USER001,,1,40,S,720000,30000007,P300003,3413.5,3413.5
3000,0000100253,2022,1,2022-01-03,2021-12-24,KR,INR,0,USER001,,2,50,H,160000,,P300003,3413.5,3413.5
3000,0000100254,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER018,,1,40,S,720000,30000007,P300003,3678.55,3678.55
3000,0000100254,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER018,,2,50,H,160000,,P300003,3678.55,3678.55
3000,0000100255,2022,1,2022-01-31,2022-01-24,KR,INR,0,USER025,,1,40,S,720000,30000007,P300003,56835.48,56835.48
3000,0000100255,2022,1,2022-01-31,2022-01-24,KR,INR,0,USER025,,2,50,H,160000,,P300003,56835.48,56835.48
3000,0000100256,2022,1,2022-01-26,2022-01-21,KR,INR,0,USER019,,1,40,S,720000,30000007,P300003,5630.42,5630.42
3000,0000100256,2022,1,2022-01-26,2022-01-21,KR,INR,0,USER019,,2,50,H,160000,,P300003,5630.42,5630.42
3000,0000100257,2022,1,2022-01-31,2022-01-25,KR,INR,0,USER027,,1,40,S,720000,30000007,P300003,61639.41,61639.41
3000,0000100257,2022,1,2022-01-31,2022-01-25,KR,INR,0,USER027,,2,50,H,160000,,P300003,61639.41,61639.41
3000,0000100258,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER018,,1,40,S,720000,30000007,P300003,65416.48,65416.48
3000,0000100258,2022,1,2022-01-31,2022-01-23,KR,INR,0,USER018,,2,50,H,160000,,P300003,65416.48,65416.48
3000,0000100259,2022,1,2022-01-21,2022-01-19,KR,INR,0,USER030,,1,40,S,740000,30000007,P300003,179700.17,179700.17
3000,0000100259,2022,1,2022-01-21,2022-01-19,KR,INR,0,USER030,,2,50,H,160000,,P300003,179700.17,179700.17
3000,0000100260,2022,1,2022-01-31,2022-01-27,KR,INR,0,USER019,,1,40,S,740000,30000007,P300003,23895.4,23895.4
3000,0000100260,2022,1,2022-01-31,2022-01-27,KR,INR,0,USER019,,2,50,H,160000,,P300003,23895.4,23895.4
3000,0000100261,2022,1,2022-01-07,2022-01-07,KR,INR,0,USER001,,1,40,S,740000,30000007,P300003,657.02,657.02
3000,0000100261,2022,1,2022-01-07,2022-01-07,KR,INR,0,USER001,,2,50,H,160000,,P300003,657.02,657.02
3000,0000100262,2022,1,2022-01-17,2022-01-17,KR,INR,0,USER007,,1,40,S,740000,30000007,P300003,22888.51,22888.51
3000,0000100262,2022,1,2022-01-17,2022-01-17,KR,INR,0,USER007,,2,50,H,160000,,P300003,22888.51,22888.51
3000,0000100263,2022,1,2022-01-13,2022-01-09,KR,INR,0,USER002,,1,40,S,740000,30000007,P300003,4102.46,4102.46
3000,0000100263,2022,1,2022-01-13,2022-01-09,KR,INR,0,USER002,,2,50,H,160000,,P300003,4102.46,4102.46
3000,0000100264,2022,1,2022-01-03,2021-12-24,KR,INR,0,USER016,,1,40,S,750000,30000007,P300003,263795.61,263795.61
3000,0000100264,2022,1,2022-01-03,2021-12-24,KR,INR,0,USER016,,2,50,H,160000,,P300003,263795.61,263795.61
3000,0000100265,2022,1,2022-01-31,2022-01-31,KR,INR,0,USER015,,1,40,S,750000,30000007,P300003,158628.85,158628.85
3000,0000100265,2022,1,2022-01-31,2022-01-31,KR,INR,0,USER015,,2,50,H,160000,,P300003,158628.85,158628.85
3000,0000100266,2022,1,2022-01-14,2022-01-12,KR,INR,0,USER015,,1,40,S,750000,30000007,P300003,31044.17,31044.17
3000,0000100266,2022,1,2022-01-14,2022-01-12,KR,INR,0,USER015,,2,50,H,160000,,P300003,31044.17,31044.17
3000,0000100267,2022,1,2022-01-14,2022-01-09,KR,INR,0,USER003,,1,40,S,750000,30000007,P300003,48601.46,48601.46
3000,0000100267,2022,1,2022-01-14,2022-01-09,KR,INR,0,USER003,,2,50,H,160000,,P300003,48601.46,48601.46
3000,0000100268,2022,1,2022-01-31,2022-01-31,AF,INR,0,USER030,,1,40,S,780000,30000007,P300003,3545.09,3545.09
3000,0000100268,2022,1,2022-01-31,2022-01-31,AF,INR,0,USER030,,2,50,H,199000,,P300003,3545.09,3545.09
3000,0000100269,2022,1,2022-01-27,2022-01-22,AF,INR,0,USER020,,1,40,S,780000,30000007,P300003,79879.81,79879.81
3000,0000100269,2022,1,2022-01-27,2022-01-22,AF,INR,0,USER020,,2,50,H,199000,,P300003,79879.81,79879.81
3000,0000100270,2022,1,2022-01-31,2022-01-27,AF,INR,0,USER030,,1,40,S,780000,30000007,P300003,14001.04,14001.04
3000,0000100270,2022,1,2022-01-31,2022-01-27,AF,INR,0,USER030,,2,50,H,199000,,P300003,14001.04,14001.04
3000,0000100271,2022,1,2022-01-06,2022-01-01,AF,INR,0,USER002,,1,40,S,780000,30000007,P300003,1432.61,1432.61
3000,0000100271,2022,1,2022-01-06,2022-01-01,AF,INR,0,USER002,,2,50,H,199000,,P300003,1432.61,1432.61
